booking_id,booking_date,check_in_date,channel_id,rate_code_id,gross_room_revenue,commission_amount,net_room_revenue,status
RES-03874,2025-07-18,2025-08-13,CH_03,RT_PACK,11700.0,2340.0,9360.0,Checked-Out
RES-04251,2025-07-18,2025-08-25,CH_02,RT_PROMO,4680.0,0.0,0.0,Cancelled
RES-04976,2025-07-18,2025-08-20,CH_03,RT_RACK,5100.0,0.0,0.0,Cancelled
RES-04982,2025-07-18,2025-08-26,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-00199,2025-07-19,2025-07-19,CH_04,RT_PACK,23400.0,0.0,23400.0,Checked-Out
RES-00224,2025-07-19,2025-08-13,CH_01,RT_PROMO,8730.0,0.0,0.0,Cancelled
RES-01311,2025-07-19,2025-08-05,CH_01,RT_RACK,3492.0,0.0,0.0,Cancelled
RES-01684,2025-07-19,2025-08-13,CH_03,RT_RACK,12750.0,2550.0,10200.0,Checked-Out
RES-02421,2025-07-19,2025-08-20,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-03144,2025-07-19,2025-08-13,CH_02,RT_ADV,8100.0,1458.0,6642.0,Checked-Out
RES-03505,2025-07-19,2025-08-09,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-03506,2025-07-19,2025-08-10,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-03525,2025-07-19,2025-08-29,CH_06,RT_CORP,1746.0,250.0,1496.0,Checked-Out
RES-04242,2025-07-19,2025-08-16,CH_02,RT_RACK,4860.0,874.8,3985.2,Checked-Out
RES-04253,2025-07-19,2025-08-27,CH_05,RT_CORP,9360.0,748.8,8611.2,Checked-Out
RES-00217,2025-07-20,2025-08-06,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-00250,2025-07-20,2025-09-08,CH_02,RT_ADV,2340.0,0.0,0.0,Cancelled
RES-00255,2025-07-20,2025-09-13,CH_05,RT_CORP,2340.0,187.2,2152.8,Checked-Out
RES-00257,2025-07-20,2025-09-15,CH_05,RT_CORP,7020.0,561.6,6458.4,Checked-Out
RES-00981,2025-07-20,2025-09-09,CH_03,RT_ADV,5100.0,1020.0,4080.0,Checked-Out
RES-01295,2025-07-20,2025-07-20,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-01682,2025-07-20,2025-08-11,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
RES-02056,2025-07-20,2025-08-20,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-02390,2025-07-20,2025-07-20,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-02394,2025-07-20,2025-07-24,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-03147,2025-07-20,2025-08-16,CH_02,RT_RACK,7020.0,0.0,0.0,Cancelled
RES-03181,2025-07-20,2025-09-19,CH_03,RT_ADV,5100.0,1020.0,4080.0,Checked-Out
RES-03501,2025-07-20,2025-08-05,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03515,2025-07-20,2025-08-19,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-03870,2025-07-20,2025-08-09,CH_03,RT_RACK,2340.0,468.0,1872.0,Checked-Out
RES-00238,2025-07-21,2025-08-27,CH_01,RT_ADV,6984.0,0.0,0.0,Cancelled
RES-00600,2025-07-21,2025-08-24,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-00973,2025-07-21,2025-09-01,CH_03,RT_PROMO,9360.0,1872.0,7488.0,Checked-Out
RES-01296,2025-07-21,2025-07-21,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-01309,2025-07-21,2025-08-03,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-02043,2025-07-21,2025-08-07,CH_02,RT_RACK,6480.0,1166.4,5313.6,Checked-Out
RES-02053,2025-07-21,2025-08-17,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-02054,2025-07-21,2025-08-18,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-02063,2025-07-21,2025-08-27,CH_06,RT_PACK,9360.0,250.0,9110.0,Checked-Out
RES-02070,2025-07-21,2025-09-03,CH_03,RT_PROMO,2340.0,468.0,1872.0,Checked-Out
RES-02074,2025-07-21,2025-09-07,CH_03,RT_ADV,11700.0,0.0,0.0,Cancelled
RES-03135,2025-07-21,2025-08-04,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-03167,2025-07-21,2025-09-05,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-03174,2025-07-21,2025-09-12,CH_03,RT_ADV,11700.0,2340.0,9360.0,Checked-Out
RES-03492,2025-07-21,2025-07-27,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-03495,2025-07-21,2025-07-30,CH_04,RT_PROMO,4680.0,0.0,4680.0,Checked-Out
RES-03533,2025-07-21,2025-09-06,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-04254,2025-07-21,2025-08-28,CH_06,RT_PACK,11700.0,250.0,11450.0,Checked-Out
RES-04601,2025-07-21,2025-08-10,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-04626,2025-07-21,2025-09-04,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-00222,2025-07-22,2025-08-11,CH_01,RT_PROMO,5238.0,0.0,0.0,Cancelled
RES-00254,2025-07-22,2025-09-12,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-00584,2025-07-22,2025-08-08,CH_03,RT_RACK,12750.0,0.0,0.0,Cancelled
RES-00622,2025-07-22,2025-09-15,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-00952,2025-07-22,2025-08-11,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-00953,2025-07-22,2025-08-12,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-02066,2025-07-22,2025-08-30,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-03500,2025-07-22,2025-08-04,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-03881,2025-07-22,2025-08-20,CH_03,RT_PACK,5100.0,0.0,0.0,Cancelled
RES-04237,2025-07-22,2025-08-11,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-04245,2025-07-22,2025-08-19,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-04247,2025-07-22,2025-08-21,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-00225,2025-07-23,2025-08-14,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-00243,2025-07-23,2025-09-01,CH_02,RT_PROMO,6480.0,1166.4,5313.6,Checked-Out
RES-00612,2025-07-23,2025-09-05,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-00964,2025-07-23,2025-08-23,CH_05,RT_CORP,11700.0,936.0,10764.0,Checked-Out
RES-02079,2025-07-23,2025-09-12,CH_03,RT_ADV,12750.0,2550.0,10200.0,Checked-Out
RES-03143,2025-07-23,2025-08-12,CH_02,RT_RACK,6480.0,1166.4,5313.6,Checked-Out
RES-03513,2025-07-23,2025-08-17,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-03885,2025-07-23,2025-08-24,CH_03,RT_PROMO,2550.0,0.0,0.0,Cancelled
RES-04252,2025-07-23,2025-08-26,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-04974,2025-07-23,2025-08-18,CH_03,RT_PROMO,11700.0,2340.0,9360.0,Checked-Out
RES-02059,2025-07-24,2025-08-23,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-02411,2025-07-24,2025-08-10,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-02416,2025-07-24,2025-08-15,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-02429,2025-07-24,2025-08-28,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02442,2025-07-24,2025-09-10,CH_05,RT_CORP,4860.0,388.8,4471.2,Checked-Out
RES-03141,2025-07-24,2025-08-10,CH_02,RT_RACK,3240.0,583.2,2656.8,Checked-Out
RES-03509,2025-07-24,2025-08-13,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-03517,2025-07-24,2025-08-21,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-00261,2025-07-25,2025-09-19,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-02052,2025-07-25,2025-08-16,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-02804,2025-07-25,2025-09-07,CH_06,RT_CORP,8730.0,250.0,8480.0,Checked-Out
RES-03149,2025-07-25,2025-08-18,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-03154,2025-07-25,2025-08-23,CH_02,RT_PACK,11700.0,0.0,0.0,Cancelled
RES-03531,2025-07-25,2025-09-04,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-04975,2025-07-25,2025-08-19,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-00223,2025-07-26,2025-08-12,CH_01,RT_PACK,6984.0,0.0,6984.0,Checked-Out
RES-00611,2025-07-26,2025-09-04,CH_05,RT_CORP,3492.0,279.36,3212.64,Checked-Out
RES-00613,2025-07-26,2025-09-06,CH_06,RT_CORP,6984.0,250.0,6734.0,Checked-Out
RES-01329,2025-07-26,2025-08-23,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02068,2025-07-26,2025-09-01,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-02077,2025-07-26,2025-09-10,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-02779,2025-07-26,2025-08-13,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-03162,2025-07-26,2025-08-31,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-03518,2025-07-26,2025-08-22,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-04249,2025-07-26,2025-08-23,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-04627,2025-07-26,2025-09-05,CH_05,RT_CORP,5238.0,419.04,4818.96,Checked-Out
RES-00220,2025-07-27,2025-08-09,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-00258,2025-07-27,2025-09-16,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-01332,2025-07-27,2025-08-26,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-01360,2025-07-27,2025-09-23,CH_05,RT_CORP,2340.0,187.2,2152.8,Checked-Out
RES-01700,2025-07-27,2025-08-29,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-01707,2025-07-27,2025-09-05,CH_01,RT_ADV,5238.0,0.0,0.0,Cancelled
RES-02082,2025-07-27,2025-09-15,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-02397,2025-07-27,2025-07-27,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-02434,2025-07-27,2025-09-02,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-03161,2025-07-27,2025-08-30,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-03884,2025-07-27,2025-08-23,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-03888,2025-07-27,2025-08-27,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-04250,2025-07-27,2025-08-24,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-04603,2025-07-27,2025-08-12,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-04625,2025-07-27,2025-09-03,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-00228,2025-07-28,2025-08-17,CH_01,RT_PACK,6984.0,0.0,6984.0,Checked-Out
RES-00239,2025-07-28,2025-08-28,CH_06,RT_PROMO,8730.0,250.0,8480.0,Checked-Out
RES-00614,2025-07-28,2025-09-07,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-03907,2025-07-28,2025-09-15,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-04605,2025-07-28,2025-08-14,CH_01,RT_RACK,1746.0,0.0,0.0,Cancelled
RES-04977,2025-07-28,2025-08-21,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-04988,2025-07-28,2025-09-01,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-01341,2025-07-29,2025-09-04,CH_02,RT_PROMO,3240.0,583.2,2656.8,Checked-Out
RES-02061,2025-07-29,2025-08-25,CH_02,RT_PACK,4680.0,842.4,3837.6,Checked-Out
RES-02786,2025-07-29,2025-08-20,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-02809,2025-07-29,2025-09-12,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-03146,2025-07-29,2025-08-15,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-04248,2025-07-29,2025-08-22,CH_02,RT_PROMO,9360.0,0.0,0.0,Cancelled
RES-04590,2025-07-29,2025-07-30,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-04611,2025-07-29,2025-08-20,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-04986,2025-07-29,2025-08-30,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-00245,2025-07-30,2025-09-03,CH_05,RT_CORP,2340.0,187.2,2152.8,Checked-Out
RES-00602,2025-07-30,2025-08-26,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-00971,2025-07-30,2025-08-30,CH_03,RT_RACK,4680.0,936.0,3744.0,Checked-Out
RES-00975,2025-07-30,2025-09-03,CH_03,RT_ADV,2550.0,510.0,2040.0,Checked-Out
RES-01348,2025-07-30,2025-09-11,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-01711,2025-07-30,2025-09-09,CH_06,RT_PROMO,3492.0,250.0,3242.0,Checked-Out
RES-02073,2025-07-30,2025-09-06,CH_03,RT_PROMO,9360.0,0.0,0.0,Cancelled
RES-04264,2025-07-30,2025-09-07,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-04606,2025-07-30,2025-08-15,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-04631,2025-07-30,2025-09-09,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-04987,2025-07-30,2025-08-31,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-00221,2025-07-31,2025-08-10,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-00619,2025-07-31,2025-09-12,CH_06,RT_CORP,8730.0,250.0,8480.0,Checked-Out
RES-01322,2025-07-31,2025-08-16,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-01345,2025-07-31,2025-09-08,CH_02,RT_PROMO,2340.0,421.2,1918.8,Checked-Out
RES-01355,2025-07-31,2025-09-18,CH_06,RT_ADV,2340.0,250.0,2090.0,Checked-Out
RES-01721,2025-07-31,2025-09-19,CH_05,RT_CORP,3492.0,279.36,3212.64,Checked-Out
RES-02072,2025-07-31,2025-09-05,CH_03,RT_RACK,7020.0,0.0,0.0,Cancelled
RES-02449,2025-07-31,2025-09-17,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-02787,2025-07-31,2025-08-21,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
RES-03496,2025-07-31,2025-07-31,CH_04,RT_PACK,9360.0,0.0,9360.0,Checked-Out
RES-03535,2025-07-31,2025-09-08,CH_05,RT_CORP,1746.0,139.68,1606.32,Checked-Out
RES-04599,2025-07-31,2025-08-08,CH_04,RT_PROMO,23400.0,0.0,23400.0,Checked-Out
RES-04608,2025-07-31,2025-08-17,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01333,2025-08-01,2025-08-27,CH_05,RT_CORP,6984.0,558.72,6425.28,Checked-Out
RES-01354,2025-08-01,2025-09-17,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-01691,2025-08-01,2025-08-20,CH_04,RT_ADV,9360.0,0.0,9360.0,Checked-Out
RES-02432,2025-08-01,2025-08-31,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-02464,2025-08-01,2025-10-02,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-03497,2025-08-01,2025-08-01,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-03519,2025-08-01,2025-08-23,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-03540,2025-08-01,2025-09-13,CH_02,RT_ADV,1620.0,291.6,1328.4,Checked-Out
RES-04240,2025-08-01,2025-08-14,CH_02,RT_RACK,1620.0,291.6,1328.4,Checked-Out
RES-04257,2025-08-01,2025-08-31,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-04592,2025-08-01,2025-08-01,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-04618,2025-08-01,2025-08-27,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-00232,2025-08-02,2025-08-21,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-00605,2025-08-02,2025-08-29,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-00956,2025-08-02,2025-08-15,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-01714,2025-08-02,2025-09-12,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02058,2025-08-02,2025-08-22,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-02803,2025-08-02,2025-09-06,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-03156,2025-08-02,2025-08-25,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-03166,2025-08-02,2025-09-04,CH_02,RT_RACK,4680.0,0.0,0.0,Cancelled
RES-03498,2025-08-02,2025-08-02,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-03534,2025-08-02,2025-09-07,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-04274,2025-08-02,2025-09-17,CH_03,RT_PROMO,11700.0,2340.0,9360.0,Checked-Out
RES-04610,2025-08-02,2025-08-19,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-00246,2025-08-03,2025-09-04,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-00262,2025-08-03,2025-09-20,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-00601,2025-08-03,2025-08-25,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-01338,2025-08-03,2025-09-01,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02067,2025-08-03,2025-08-31,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-03499,2025-08-03,2025-08-03,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-04259,2025-08-03,2025-09-02,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-04594,2025-08-03,2025-08-03,CH_04,RT_PACK,23400.0,0.0,23400.0,Checked-Out
RES-04617,2025-08-03,2025-08-26,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-00249,2025-08-04,2025-09-07,CH_06,RT_PROMO,11700.0,250.0,11450.0,Checked-Out
RES-00618,2025-08-04,2025-09-11,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-01342,2025-08-04,2025-09-05,CH_02,RT_PROMO,4860.0,874.8,3985.2,Checked-Out
RES-01702,2025-08-04,2025-08-31,CH_01,RT_PROMO,5238.0,0.0,0.0,Cancelled
RES-01706,2025-08-04,2025-09-04,CH_01,RT_PROMO,3492.0,0.0,0.0,Cancelled
RES-02794,2025-08-04,2025-08-28,CH_04,RT_ADV,23400.0,0.0,23400.0,Checked-Out
RES-03188,2025-08-04,2025-09-26,CH_03,RT_ADV,10200.0,2040.0,8160.0,Checked-Out
RES-03548,2025-08-04,2025-09-21,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-04282,2025-08-04,2025-09-25,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-04595,2025-08-04,2025-08-04,CH_04,RT_PACK,4680.0,0.0,4680.0,Checked-Out
RES-04596,2025-08-04,2025-08-05,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-04609,2025-08-04,2025-08-18,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-04614,2025-08-04,2025-08-23,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-00253,2025-08-05,2025-09-11,CH_05,RT_CORP,9360.0,748.8,8611.2,Checked-Out
RES-01690,2025-08-05,2025-08-19,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-02420,2025-08-05,2025-08-19,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-02800,2025-08-05,2025-09-03,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-03153,2025-08-05,2025-08-22,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-04255,2025-08-05,2025-08-29,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-04258,2025-08-05,2025-09-01,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-00236,2025-08-06,2025-08-25,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-00248,2025-08-06,2025-09-06,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-00252,2025-08-06,2025-09-10,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-01313,2025-08-06,2025-08-07,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01330,2025-08-06,2025-08-24,CH_01,RT_RACK,1746.0,0.0,0.0,Cancelled
RES-01337,2025-08-06,2025-08-31,CH_01,RT_PROMO,5238.0,0.0,0.0,Cancelled
RES-01339,2025-08-06,2025-09-02,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-02085,2025-08-06,2025-09-18,CH_03,RT_ADV,2550.0,510.0,2040.0,Checked-Out
RES-02428,2025-08-06,2025-08-27,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-02437,2025-08-06,2025-09-05,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-03158,2025-08-06,2025-08-27,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-03169,2025-08-06,2025-09-07,CH_02,RT_PROMO,11700.0,0.0,0.0,Cancelled
RES-03180,2025-08-06,2025-09-18,CH_03,RT_PROMO,2550.0,0.0,0.0,Cancelled
RES-04262,2025-08-06,2025-09-05,CH_02,RT_PROMO,7020.0,0.0,0.0,Cancelled
RES-04597,2025-08-06,2025-08-06,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-04615,2025-08-06,2025-08-24,CH_01,RT_RACK,1746.0,0.0,0.0,Cancelled
RES-04616,2025-08-06,2025-08-25,CH_01,RT_PROMO,3492.0,0.0,0.0,Cancelled
RES-04985,2025-08-06,2025-08-29,CH_03,RT_RACK,2550.0,510.0,2040.0,Checked-Out
RES-00237,2025-08-07,2025-08-26,CH_01,RT_PACK,5238.0,0.0,0.0,Cancelled
RES-00251,2025-08-07,2025-09-09,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-00267,2025-08-07,2025-09-25,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-00606,2025-08-07,2025-08-30,CH_01,RT_PROMO,3492.0,0.0,0.0,Cancelled
RES-00976,2025-08-07,2025-09-04,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-02088,2025-08-07,2025-09-21,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-02419,2025-08-07,2025-08-18,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-03168,2025-08-07,2025-09-06,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-03185,2025-08-07,2025-09-23,CH_03,RT_ADV,2550.0,510.0,2040.0,Checked-Out
RES-03510,2025-08-07,2025-08-14,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-04238,2025-08-07,2025-08-12,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-04266,2025-08-07,2025-09-09,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-04619,2025-08-07,2025-08-28,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-04628,2025-08-07,2025-09-06,CH_01,RT_PROMO,6984.0,0.0,0.0,Cancelled
RES-04989,2025-08-07,2025-09-02,CH_03,RT_RACK,12750.0,2550.0,10200.0,Checked-Out
RES-00610,2025-08-08,2025-09-03,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-00959,2025-08-08,2025-08-18,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-02431,2025-08-08,2025-08-30,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-02440,2025-08-08,2025-09-08,CH_02,RT_RACK,1620.0,0.0,0.0,Cancelled
RES-02453,2025-08-08,2025-09-21,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-02805,2025-08-08,2025-09-08,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-02808,2025-08-08,2025-09-11,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-03176,2025-08-08,2025-09-14,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-04277,2025-08-08,2025-09-20,CH_03,RT_ADV,7650.0,0.0,0.0,Cancelled
RES-04647,2025-08-08,2025-09-25,CH_02,RT_ADV,7020.0,0.0,0.0,Cancelled
RES-00603,2025-08-09,2025-08-27,CH_01,RT_PACK,6984.0,0.0,6984.0,Checked-Out
RES-00979,2025-08-09,2025-09-07,CH_03,RT_RACK,12750.0,2550.0,10200.0,Checked-Out
RES-02076,2025-08-09,2025-09-09,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-03164,2025-08-09,2025-09-02,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-03516,2025-08-09,2025-08-20,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03541,2025-08-09,2025-09-14,CH_02,RT_PROMO,3240.0,583.2,2656.8,Checked-Out
RES-03545,2025-08-09,2025-09-18,CH_06,RT_ADV,2340.0,250.0,2090.0,Checked-Out
RES-03908,2025-08-09,2025-09-16,CH_01,RT_PROMO,6984.0,0.0,0.0,Cancelled
RES-04272,2025-08-09,2025-09-15,CH_03,RT_RACK,7020.0,1404.0,5616.0,Checked-Out
RES-04638,2025-08-09,2025-09-16,CH_05,RT_CORP,6984.0,558.72,6425.28,Checked-Out
RES-04639,2025-08-09,2025-09-17,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-00229,2025-08-10,2025-08-18,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
